"zipcode","latitude","longitude"
"2072","47.0319718","6.9924792"
"2073","47.0566208","7.012101"
"2074","47.0100008","7.0190407"
"2074","47.010569","7.004525"
"2074","47.0091808","7.0015896"
"2074","47.0059756","7.0071602"
"2075","47.020906","7.0306545"
"2075","47.024","7.02039"
"2087","47.0380132","7.0213496"
"2088","47.050861","7.0373624"
"2103","46.9552211","6.7222016"
"2105","46.9402343","6.6760358"
"2108","46.9262933","6.6324944"
"2108","46.9291","6.62078"
"2112","46.9111044","6.6113106"
"2113","46.914632","6.5981921"
"2114","46.9023107","6.5808426"
"2115","46.8858398","6.5483"
"2116","46.87717","6.5091"
"2117","46.8675625","6.4904954"
"2117","46.8514568","6.4738514"
"2117","46.8767292","6.4798545"
"2117","46.85965","6.49679"
"2123","46.9140305","6.5663226"
"2124","46.9385698","6.5925155"
"2126","46.9051166","6.4844577"
"2126","46.90235","6.46451"
"2126","46.88937","6.47671"
"2127","46.9340878","6.525581"
"2127","46.9217691","6.5162165"
"2149","46.9558416","6.7477454"
"2149","46.9636757","6.7601143"
"2149","46.9620626","6.7659395"
"2206","47.0147585","6.844936"
"2207","47.0106037","6.8622915"
"2208","47.0475296","6.8723416"
"2300","47.1676872","6.8578318"
"2300","47.1176783","6.8405667"
"2300","47.12122","6.88308"
"2300","47.14452","6.85144"
"2301","47.10117","6.8303"
"2302","47.0986188","6.8251062"
"2303","47.10117","6.8303"
"2304","47.10117","6.8303"
"2314","47.0675818","6.8351696"
"2314","47.0463938","6.8059802"
"2314","47.0251008","6.7825777"
"2316","46.999113","6.7335548"
"2316","46.98062","6.70238"
"2316","47.0109519","6.756048"
"2318","46.9928425","6.7533864"
"2322","47.0787017","6.7848655"
"2325","47.1064515","6.7702862"
"2333","47.1637223","6.9340327"
"2333","47.1238665","6.8903152"
"2333","47.1418557","6.8931182"
"2336","47.1802743","6.8853788"
"2336","47.1949793","6.9218481"
"2336","47.2033668","6.9411975"
"2336","47.188342","6.9341341"
"2336","47.1774878","6.9052937"
"2338","47.230719","6.9867284"
"2338","47.2310582","6.991102"
"2340","47.22417","6.95645"
"2340","47.2092174","6.9529836"
"2345","47.2228326","7.0275003"
"2345","47.185481","6.958268"
"2345","47.2233857","7.0044895"
"2345","47.2122224","7.0040336"
"2345","47.208031","6.9965058"
"2350","47.2457909","7.025475"
"2350","47.2561774","6.9964022"
"2353","47.2715231","6.9853144"
"2354","47.2511229","6.9593655"
"2354","47.260997","6.949174"
"2354","47.2768245","6.955354"
"2360","47.2638097","7.013117"
"2362","47.2821588","7.0502445"
"2362","47.3071859","7.0988527"
"2363","47.2870373","7.0350197"
"2364","47.305303","7.112926"
"2400","47.049361","6.7887227"
"2400","47.0577195","6.7487354"
"2400","47.0367334","6.7026159"
"2400","47.02751","6.74008"
"2400","47.0433547","6.746718"
"2405","47.0131911","6.7036477"
"2405","47.0042828","6.678674"
"2406","46.96015","6.54594"
"2406","46.98035","6.60687"
"2406","46.9891724","6.641969"
"2406","46.9503521","6.5346052"
"2406","46.969647","6.570097"
"2414","47.01667","6.66496"
"2416","47.0680788","6.7047551"
"2500","47.1351","7.24846"
"2501","47.1351","7.24846"
"2502","47.1487635","7.2498675"
"2503","47.133567","7.2577657"
"2504","47.1543372","7.2778057"
"2505","47.1361344","7.2172194"
"2512","47.1179503","7.1949665"
"2512","47.1179503","7.1949665"
"2513","47.1083135","7.1671014"
"2513","47.1030823","7.1589036"
"2513","47.1018396","7.1750363"
"2514","47.0817059","7.1278954"
"2514","47.0851233","7.1368597"
"2514","47.0817059","7.1278954"
"2514","47.0915703","7.1403473"
"2515","47.0933826","7.1183285"
"2516","47.1173739","7.1362656"
"2516","47.11297","7.15827"
"2517","47.1133137","7.1164945"
"2518","47.133","7.05937"
"2518","47.1229372","7.0758606"
"2520","47.0632023","7.0912628"
"2523","47.0820348","7.0661626"
"2525","47.0581255","7.0730626"
"2525","47.0463498","7.0704289"
"2525","47.04485","7.0693"
"2532","47.14139","7.216402"
"2533","47.1498649","7.2324818"
"2534","47.155699","7.1750957"
"2534","47.1605487","7.2134713"
"2535","47.169073","7.2568416"
"2536","47.1884206","7.2873336"
"2537","47.1914373","7.3109281"
"2538","47.1925468","7.3318848"
"2540","47.181566","7.4102839"
"2540","47.181566","7.4102839"
"2540","47.2103528","7.3700494"
"2540","47.1636917","7.4066226"
"2542","47.1750981","7.338602"
"2543","47.18076","7.3692807"
"2544","47.2026836","7.4241066"
"2545","47.205557","7.455571"
"2545","47.2048271","7.4542951"
"2545","47.2052957","7.4375078"
"2545","47.2048271","7.4542951"
"2552","47.1370696","7.312678"
"2552","47.1390318","7.3068847"
"2553","47.1500237","7.3234488"
"2554","47.1596325","7.3479735"
"2555","47.1237068","7.2812588"
"2556","47.13287","7.3174056"
"2556","47.1280643","7.303005"
"2557","47.1115805","7.3026302"
"2558","47.1215095","7.2886279"
"2560","47.1245176","7.23688"
"2562","47.1139246","7.2586348"
"2563","47.1143109","7.232491"
"2564","47.1002077","7.2433701"
"2565","47.0978169","7.2637382"
"2572","47.0996163","7.2120532"
"2572","47.0898133","7.214277"
"2572","47.102088","7.2198833"
"2575","47.0757153","7.198015"
"2575","47.0616527","7.1953958"
"2575","47.0616527","7.1953958"
"2576","47.0419877","7.1581803"
"2577","47.0263567","7.1785058"
"2577","47.03219","7.18979"
"2603","47.19061","7.25117"
"2603","47.1982744","7.2479885"
"2603","47.19281","7.24944"
"2604","47.1902134","7.2266479"
"2605","47.1983664","7.1626158"
"2605","47.194341","7.1878201"
"2606","47.1824055","7.1436021"
"2607","47.194225","7.1112725"
"2608","47.1783274","7.0729547"
"2608","47.1615207","7.0854726"
"2608","47.161475","7.118749"
"2610","47.12867","7.00544"
"2610","47.162034","6.9975882"
"2610","47.162034","6.9975882"
"2610","47.1494866","6.947243"
"2610","47.1522207","6.9962252"
"2612","47.1688472","7.0461976"
"2613","47.1502579","7.0298613"
"2615","47.130022","6.9604426"
"2615","47.130022","6.9604426"
"2616","47.1143706","6.9061346"
"2616","47.109051","6.9027075"
"2616","47.1266021","6.9284973"
"2710","47.2200764","7.198526"
"2712","47.2485527","7.1838455"
"2712","47.2614423","7.1875906"
"2713","47.2631028","7.1674959"
"2714","47.2576413","7.106874"
"2714","47.256641","7.1297166"
"2714","47.24956","7.10345"
"2715","47.2722344","7.1941773"
"2715","47.27619","7.20014"
"2716","47.2742004","7.2159"
"2717","47.28034","7.17313"
"2717","47.29103","7.19204"
"2718","47.27873","7.15867"
"2718","47.278876","7.1380556"
"2720","47.2235528","7.1491889"
"2720","47.2235029","7.102975"
"2722","47.2345313","7.0699909"
"2722","47.2324703","7.0736862"
"2722","47.2245238","7.0836992"
"2723","47.2099768","7.0493634"
"2723","47.2082457","7.0493091"
"2732","47.2354185","7.2135044"
"2732","47.2420672","7.2372678"
"2732","47.2347446","7.2259167"
"2732","47.2427682","7.2060415"
"2732","47.244245","7.2185165"
"2733","47.2463812","7.2570932"
"2735","47.23717","7.2866"
"2735","47.255475","7.2985724"
"2735","47.238447","7.2711449"
"2735","47.23839","7.27207"
"2735","47.2568","7.26335"
"2736","47.239516","7.3060745"
"2738","47.2395861","7.3368922"
"2738","47.244921","7.396008"
"2738","47.26327","7.31118"
"2740","47.2941771","7.3414076"
"2740","47.2782749","7.3716656"
"2742","47.2790905","7.3216786"
"2743","47.2755622","7.3992276"
"2744","47.2841783","7.4048428"
"2745","47.283506","7.4252746"
"2746","47.2833568","7.4397343"
"2747","47.2853874","7.4551839"
"2747","47.305596","7.5237787"
"2748","47.27635","7.28047"
"2748","47.2740298","7.2431239"
"2762","47.3007952","7.3840216"
"2800","47.3668919","7.3324722"
"2800","47.3613322","7.3458582"
"2800","47.36743","7.342659"
"2800","47.3658586","7.3598342"
"2802","47.3581278","7.2962254"
"2803","47.3967887","7.244786"
"2805","47.38451","7.36454"
"2805","47.3904978","7.3690995"
"2806","47.3979703","7.3226055"
"2807","47.421278","7.246146"
"2807","47.4072829","7.2898015"
"2812","47.4091934","7.3172083"
"2813","47.4265145","7.3355648"
"2814","47.4387775","7.3279104"
"2814","47.4341769","7.3407316"
"2822","47.3743184","7.370045"
"2823","47.3627302","7.3930019"
"2824","47.3509453","7.4226295"
"2824","47.3485514","7.4110656"
"2825","47.3487188","7.4558423"
"2826","47.3463044","7.4762419"
"2827","47.335945","7.5517785"
"2827","47.3437446","7.5000358"
"2827","47.335945","7.5517785"
"2828","47.3608005","7.5080797"
"2829","47.3135509","7.4904338"
"2829","47.3290048","7.4751167"
"2830","47.3393271","7.3734637"
"2830","47.3191939","7.3705712"
"2832","47.3245762","7.4152297"
"2842","47.3463644","7.3428683"
"2843","47.331096","7.3457297"
"2852","47.3427221","7.3171201"
"2853","47.3343724","7.2850322"
"2854","47.3389072","7.2427009"
"2854","47.3278303","7.2224566"
"2855","47.3345052","7.2047156"
"2855","47.31925","7.15469"
"2856","47.3549499","7.2108046"
"2857","47.3730803","7.2357007"
"2863","47.3050936","7.2218107"
"2864","47.3036769","7.2699252"
"2873","47.308024","7.1752571"
"2882","47.3642815","7.1542802"
"2883","47.3781657","7.2111856"
"2883","47.3851331","7.2192217"
"2883","47.3546586","7.1819354"
"2884","47.3514828","7.1495837"
"2885","47.3348637","7.1151173"
"2886","47.3285871","7.0564205"
"2886","47.32545","7.07007"
"2887","47.3085725","7.0482648"
"2888","47.3667989","7.1125733"
"2889","47.3491376","7.0532937"
"2889","47.3518599","7.0777743"
"2900","47.416647","7.0765657"
"2900","47.4101077","7.0511892"
"2900","47.416925","7.07275"
"2902","47.4001963","7.0771849"
"2903","47.3830538","7.0758704"
"2904","47.3875532","7.0366039"
"2905","47.4091952","7.0421663"
"2906","47.3915866","6.9988494"
"2907","47.3904377","6.957167"
"2908","47.3906667","6.9387278"
"2912","47.3755288","6.9230349"
"2912","47.3674286","6.9554074"
"2914","47.37246","6.89688"
"2915","47.44242","7.00681"
"2916","47.4180013","6.9502285"
"2922","47.441062","7.055765"
"2923","47.4595353","7.0474127"
"2923","47.470814","7.0467544"
"2924","47.4872574","7.0589961"
"2925","47.4801644","7.0309288"
"2926","47.4960637","7.0157468"
"2932","47.4524094","7.0998247"
"2933","47.4762126","7.1027456"
"2933","47.4843773","7.098556"
"2935","47.4928252","7.1365267"
"2942","47.4260575","7.1278409"
"2943","47.4511089","7.1472475"
"2944","47.4770783","7.1515189"
"2946","47.42751","7.17372"
"2946","47.4259863","7.1861147"
"2947","47.4230647","7.2039915"
"2947","47.4239582","7.1906849"
"2950","47.4031793","7.1268158"
"2950","47.3946273","7.138337"
"2952","47.4070106","7.1617073"
"2953","47.4125399","7.1976976"
"2953","47.4112455","7.2074577"
"2954","47.3970345","7.2066729"
"3000","46.9472221","7.4512025"
"3001","46.9476349","7.4404326"
"3002","46.9607689","7.454043"
"3003","46.9465427","7.4442543"
"3003","46.7950964","7.6035987"
"3003","46.7950964","7.6035987"
"3004","46.972546","7.447105"
"3005","46.940366","7.4489326"
"3006","46.9462427","7.4710474"
"3007","46.9363205","7.4361235"
"3008","46.942621","7.4142776"
"3010","46.947734","7.424789"
"3011","46.949235","7.4439108"
"3012","46.9588575","7.4273286"
"3013","46.9551403","7.4469272"
"3014","46.9639862","7.4610073"
"3015","46.939204","7.4853647"
"3018","46.9400266","7.3903332"
"3018","46.939592","7.3726262"
"3019","46.9361276","7.3538101"
"3019","46.9313615","7.337929"
"3020","46.9509026","7.3377473"
"3024","46.7950964","7.6035987"
"3027","46.947301","7.389627"
"3027","46.95018","7.36588"
"3029","46.7950964","7.6035987"
"3030","46.7950964","7.6035987"
"3032","46.96246","7.38349"
"3032","46.9678052","7.3774817"
"3033","46.9738328","7.3398984"
"3033","46.9736918","7.3489572"
"3034","46.98174","7.31467"
"3035","46.9943922","7.2926684"
"3036","47.0017758","7.2725302"
"3036","46.99065","7.27146"
"3036","46.9869937","7.2575255"
"3036","46.9988114","7.2594663"
"3037","46.9782263","7.4177845"
"3037","46.9724169","7.4287449"
"3037","46.9756335","7.4233315"
"3038","47.00161","7.39578"
"3038","46.9987802","7.4142351"
"3038","47.0036588","7.4268587"
"3039","46.7950964","7.6035987"
"3040","46.7950964","7.6035987"
"3041","46.7950964","7.6035987"
"3042","46.9903878","7.4008972"
"3043","46.9899038","7.3505046"
"3043","46.9872635","7.3856989"
"3044","46.9961738","7.306362"
"3045","47.01552","7.37527"
"3045","47.0113851","7.3704674"
"3045","46.9995677","7.3809676"
"3046","47.00402","7.33659"
"3047","46.9802762","7.435869"
"3047","46.9716461","7.4379454"
"3048","46.9773311","7.4651852"
"3049","46.9920371","7.3360253"
"3050","46.7950964","7.6035987"
"3052","46.99207","7.44876"
"3052","46.9881081","7.4632764"
"3052","46.9828035","7.4569871"
"3052","46.9982563","7.4513399"
"3053","47.0217671","7.4503293"
"3053","47.01946","7.4280154"
"3053","47.021641","7.4618211"
"3053","47.0392518","7.4307744"
"3053","47.021621","7.450367"
"3053","47.0304454","7.4689046"
"3054","47.0451441","7.3608755"
"3054","47.0219531","7.3728392"
"3054","47.03333","7.3453"
"3054","47.030614","7.3754562"
"3054","47.0375606","7.4085144"
"3054","47.04035","7.34843"
"3063","46.97174","7.47205"
"3063","46.9824346","7.4776246"
"3063","46.9793662","7.4800745"
"3063","46.9748083","7.4772588"
"3065","46.9740951","7.5182104"
"3065","46.9831271","7.5043053"
"3065","46.9831271","7.5043053"
"3065","46.9740749","7.5076694"
"3065","46.9939953","7.5248694"
"3065","46.9840053","7.4979777"
"3066","46.957211","7.5142"
"3066","46.9671949","7.530542"
"3066","46.9583702","7.5251633"
"3067","46.95323","7.54861"
"3067","46.983165","7.5547573"
"3067","46.9574","7.54175"
"3067","46.951277","7.5429887"
"3068","46.9518857","7.575008"
"3068","46.9733542","7.5783283"
"3071","46.9622285","7.4796062"
"3072","46.9577083","7.4873069"
"3072","46.955955","7.483105"
"3072","47.4261885","9.2232441"
"3073","46.93262","7.51048"
"3073","46.9393887","7.4925652"
"3074","46.9297063","7.4866868"
"3075","46.9276617","7.54351"
"3075","46.9247033","7.5388802"
"3075","46.916305","7.549772"
"3076","46.945165","7.583452"
"3076","46.9422147","7.536623"
"3076","46.93506","7.57382"
"3076","46.9305584","7.5610353"
"3077","46.93211","7.59689"
"3078","46.9179338","7.5822028"
"3082","46.91758","7.61259"
"3082","46.9095388","7.6086403"
"3083","46.9041563","7.5771922"
"3084","46.9172619","7.4437906"
"3084","46.925596","7.4509358"
"3085","47.5441153","9.1460192"
"3086","46.8977494","7.4688406"
"3086","46.8953145","7.4552229"
"3086","46.8835199","7.460445"
"3087","46.8614201","7.465354"
"3088","46.8379571","7.4631732"
"3088","46.8304487","7.452386"
"3089","46.83845","7.40028"
"3089","46.8377261","7.4252778"
"3095","46.9254315","7.4347431"
"3096","46.8737526","7.4029961"
"3097","46.9313554","7.4186774"
"3098","46.910874","7.4148002"
"3098","46.91008","7.4150876"
"3099","46.78173","7.45441"
"3110","46.8746813","7.5627528"
"3111","46.8756333","7.585386"
"3112","46.916256","7.5189967"
"3113","46.9090845","7.5566949"
"3113","46.8999997","7.5432453"
"3114","46.84971","7.57598"
"3115","46.8388568","7.5444555"
"3116","46.8206819","7.5480086"
"3116","46.8289638","7.5388589"
"3116","46.8075487","7.5421557"
"3122","46.9104003","7.4711496"
"3123","46.895252","7.5046294"
"3123","46.895252","7.5046294"
"3124","46.8685813","7.5215215"
"3125","46.8589438","7.4909549"
"3126","46.841423","7.5165462"
"3126","46.8380493","7.4988722"
"3127","46.8075212","7.5094958"
"3127","46.8133458","7.5075323"
"3128","46.8235991","7.5018166"
"3128","46.8274316","7.4984666"
"3132","46.8318996","7.4779937"
"3132","46.8101394","7.4783583"
"3144","46.9008581","7.4008937"
"3144","46.899093","7.387367"
"3145","46.883334","7.383338"
"3145","46.891451","7.368498"
"3145","46.88327","7.4175"
"3147","46.8764694","7.3681121"
"3148","46.8564254","7.3621709"
"3148","46.8433029","7.348116"
"3150","46.816667","7.333333"
"3150","46.8091666","7.3298995"
"3152","46.809543","7.3791531"
"3153","46.7759","7.38398"
"3153","46.7776344","7.3776122"
"3154","46.781932","7.4073041"
"3154","46.80825","7.40831"
"3155","46.8105929","7.4208527"
"3155","46.8109794","7.4171951"
"3156","46.7657411","7.3525803"
"3157","46.7934","7.3595"
"3158","46.7613108","7.3175743"
"3158","46.75589","7.32234"
"3159","46.7840011","7.3196142"
"3172","46.915633","7.380633"
"3172","46.9204976","7.3791793"
"3173","46.90428","7.36706"
"3173","46.9145127","7.3605222"
"3174","46.895023","7.3510128"
"3175","46.8892818","7.3101333"
"3176","46.90731","7.28037"
"3176","46.9087039","7.2970481"
"3176","46.897167","7.279806"
"3176","46.9087039","7.2970481"
"3177","46.9035653","7.2386901"
"3178","46.8929791","7.2283389"
"3178","46.8890709","7.2159383"
"3178","46.8832617","7.2388643"
"3178","46.8899924","7.2497121"
"3178","46.8929791","7.2283389"
"3178","46.8980875","7.2196813"
"3178","46.8924179","7.2169281"
"3178","46.8897419","7.2205859"
"3178","46.8861933","7.2084217"
"3178","46.87527","7.2213"
"3178","46.8944588","7.2509639"
"3178","46.8901177","7.2445118"
"3178","46.8746449","7.2297228"
"3178","46.8833984","7.2193595"
"3178","46.8984366","7.2361926"
"3178","46.8929791","7.2283389"
"3178","46.8766352","7.2103163"
"3178","46.8836137","7.2540221"
"3179","46.9112407","7.2187476"
"3179","46.9112407","7.2187476"
"3182","46.8647695","7.3117323"
"3183","46.84601","7.3247901"
"3184","46.8710693","7.2757075"
"3184","46.8710693","7.2757075"
"3185","46.8470044","7.2342016"
"3185","46.86351","7.22735"
"3185","46.8464918","7.2531084"
"3185","46.85552","7.24859"
"3186","46.8464198","7.1910179"
"3186","46.8678555","7.2107248"
"3186","46.8464198","7.1910179"
"3186","46.8464198","7.1910179"
"3186","46.8378999","7.1783408"
"3186","46.8495672","7.2144572"
"3186","46.83569","7.20012"
"3186","46.8290658","7.2030971"
"3186","46.8307663","7.1864378"
"3202","46.954311","7.3383456"
"3202","46.9510757","7.2972495"
"3203","46.9634867","7.2760822"
"3203","46.9663642","7.2784873"
"3203","46.96397","7.25365"
"3203","46.9596448","7.2632538"
"3203","46.9575824","7.2902756"
"3204","46.91836","7.25203"
"3204","46.9382688","7.2945663"
"3204","46.9321245","7.2755014"
"3204","46.92612","7.24572"
"3204","46.9255","7.26257"
"3204","46.91991","7.27253"
"3205","46.94635","7.27161"
"3205","46.95024","7.26838"
"3205","46.94485","7.24385"
"3205","46.94046","7.25835"
"3206","46.94007","7.21365"
"3206","46.9436496","7.2281359"
"3206","46.92007","7.22674"
"3206","46.94333","7.22689"
"3206","46.929725","7.224722"
"3207","46.9860817","7.2429887"
"3207","46.9703542","7.2402337"
"3208","46.9645548","7.2139233"
"3210","46.97489","7.1954365"
"3212","46.8879244","7.1632257"
"3212","46.883332","7.183344"
"3212","46.88105","7.17038"
"3213","46.89422","7.20508"
"3213","46.90639","7.192777"
"3214","46.9325848","7.2009646"
"3215","46.9450966","7.1799138"
"3215","46.9450966","7.1799138"
"3215","46.9405839","7.1974772"
"3215","46.9288209","7.1728285"
"3216","46.9557914","7.1856344"
"3216","46.9542125","7.1970573"
"3216","46.9557914","7.1856344"
"3225","46.9954572","7.146079"
"3226","47.0100997","7.1594435"
"3232","46.9986247","7.1092545"
"3233","47.0259262","7.0782281"
"3234","47.0345246","7.1211643"
"3235","47.0407715","7.0993133"
"3235","47.0592971","7.1289758"
"3236","47.014664","7.0578947"
"3236","47.014664","7.0578947"
"3237","47.0218657","7.1478802"
"3238","47.023087","7.0406996"
"3238","47.0317689","7.0473592"
"3250","47.08634","7.32775"
"3250","47.0746504","7.3077022"
"3251","47.0879903","7.4253212"
"3251","47.08636","7.37744"
"3251","47.0885","7.41661"
"3251","47.0834179","7.3998035"
"3252","47.098021","7.2903553"
"3253","47.1110436","7.3908496"
"3254","47.103639","7.431191"
"3254","47.0954499","7.4371159"
"3254","47.0917018","7.447381"
"3255","47.0762925","7.4313604"
"3255","47.0657626","7.393159"
"3255","47.0638504","7.4104389"
"3255","47.0688355","7.427575"
"3255","47.05831","7.39298"
"3255","47.07432","7.41737"
"3256","47.0557112","7.440894"
"3256","47.0552906","7.4257551"
"3256","47.0431163","7.4400115"
"3256","47.0476445","7.4086054"
"3257","47.06969","7.34078"
"3257","47.0705883","7.3622773"
"3257","47.0705","7.36699"
"3262","47.05289","7.34345"
"3262","47.06034","7.33777"
"3263","47.1059985","7.3403328"
"3264","47.1079225","7.3617601"
"3266","47.0513539","7.3190582"
"3267","47.04045","7.30265"
"3267","47.02814","7.31759"
"3267","47.026787","7.3310494"
"3267","47.0239748","7.3266996"
"3268","47.0125","7.29673"
"3268","47.02681","7.29361"
"3268","47.01543","7.30568"
"3270","47.0420553","7.2751012"
"3270","47.050391","7.297821"
"3271","47.0180478","7.2664544"
"3272","47.0694755","7.2195126"
"3272","47.0599447","7.2266273"
"3273","47.0612319","7.2668353"
"3273","47.08091","7.27623"
"3274","47.0706726","7.2444978"
"3274","47.0813816","7.2439053"
"3274","47.0881324","7.2505126"
"3274","47.0912672","7.2458036"
"3280","46.9286382","7.1409176"
"3280","46.9135672","7.0889418"
"3280","46.9229256","7.1083284"
"3280","46.9292211","7.120184"
"3282","47.0384592","7.2631049"
"3283","47.0183474","7.2354559"
"3283","47.0106278","7.2293698"
"3284","46.9978982","7.2082472"
"3285","46.9572992","7.1456527"
"3286","46.9443579","7.1380209"
"3292","47.0994094","7.3211203"
"3293","47.122821","7.3492813"
"3294","47.1395743","7.3747968"
"3294","47.1415006","7.334297"
"3294","47.1434634","7.3734355"
"3295","47.1531739","7.4102938"
"3296","47.1674084","7.4280921"
"3297","47.175305","7.4600662"
"3298","47.1357446","7.4146082"
"3302","47.0145991","7.4845784"
"3303","47.0408652","7.4731656"
"3303","47.0500303","7.5069284"
"3303","47.0461789","7.5206904"
"3303","47.0512643","7.4715855"
"3305","47.0641662","7.4783324"
"3305","47.06836","7.45716"
"3306","47.0842441","7.4787431"
"3307","47.0866466","7.468138"
"3308","47.0787027","7.5107286"
"3309","47.0733519","7.5507107"
"3309","47.0731529","7.5410209"
"3312","47.0888693","7.5322871"
"3313","47.09575","7.5138388"
"3314","47.1091324","7.5260989"
"3315","47.1377716","7.5334221"
"3315","47.1501984","7.5322398"
"3317","47.1086972","7.4941475"
"3317","47.100968","7.4772582"
"3321","46.651865","7.5717357"
"3322","47.0299711","7.5136601"
"3322","47.0205678","7.499724"
"3323","47.0189933","7.5276657"
"3324","47.0454556","7.5401137"
"3324","47.0498033","7.5686435"
"3325","47.0305236","7.5642477"
"3325","47.0262754","7.554069"
"3325","47.0398192","7.5741766"
"3326","47.008117","7.5698963"
"3326","47.0019933","7.5651374"
"3360","47.189468","7.7077698"
"3362","47.1858406","7.6942785"
"3363","47.1794238","7.6944206"
"3365","47.138","7.6619"
"3365","47.14525","7.66676"
"3365","47.1485054","7.666756"
"3366","47.1726372","7.7153465"
"3366","47.1678323","7.709967"
"3367","47.1630398","7.7420357"
"3367","47.1733519","7.7280908"
"3368","47.1852853","7.7568546"
"3372","47.2002301","7.6930119"
"3373","47.2099552","7.7001195"
"3373","47.2054036","7.6817066"
"3374","47.2186469","7.6566918"
"3375","47.2019138","7.6692352"
"3376","47.2255539","7.709627"
"3376","47.2233663","7.7249653"
"3377","47.2282053","7.685329"
"3380","47.2345991","7.6632385"
"3380","47.23458","7.6556331"
"3400","47.0559357","7.6272243"
"3401","47.1348608","7.7682282"
"3412","47.0400618","7.6542488"
"3412","47.0507374","7.6640877"
"3413","47.0768221","7.6722048"
"3414","47.0392994","7.625715"
"3415","47.0027027","7.6511386"
"3415","47.01686","7.65411"
"3415","47.0165185","7.6495681"
"3415","47.01918","7.66336"
"3415","47.0027027","7.6511386"
"3416","47.0660387","7.7274954"
"3417","47.0307381","7.6705285"
"3418","47.03406","7.68916"
"3419","46.9928339","7.6159929"
"3421","47.0655239","7.5819234"
"3421","47.0657849","7.5852783"
"3422","47.0825313","7.579831"
"3422","47.0803467","7.6132805"
"3422","47.0864542","7.5838976"
"3422","47.0873868","7.5697226"
"3423","47.0949236","7.5961581"
"3423","47.10207","7.60422"
"3424","47.1170354","7.6151447"
"3424","47.1083162","7.6093672"
"3425","47.133724","7.6017869"
"3425","47.12782","7.6097285"
"3425","47.1306351","7.6105757"
"3425","47.1454228","7.614634"
"3426","47.0954889","7.5576032"
"3427","47.1342636","7.5518891"
"3427","47.1281667","7.5588034"
"3428","47.1532831","7.5582775"
"3429","47.1460901","7.6489797"
"3429","47.1424098","7.6324651"
"3432","47.0055543","7.681473"
"3432","47.0104306","7.7040757"
"3433","46.98669","7.69416"
"3434","46.9582","7.68004"
"3434","46.96066","7.67292"
"3435","46.99702","7.71083"
"3436","46.957079","7.7526817"
"3436","46.977135","7.7671529"
"3436","46.9743","7.74596"
"3437","46.9884119","7.718236"
"3438","46.9588417","7.7220274"
"3439","46.9872118","7.7394608"
"3452","47.0078145","7.7235891"
"3453","47.0078","7.74937"
"3453","47.0189597","7.7788747"
"3454","47.0351506","7.7361193"
"3454","47.0452884","7.7442303"
"3454","47.028436","7.7446302"
"3455","47.0252708","7.7421853"
"3456","47.0147322","7.7446408"
"3457","47.03615","7.80075"
"3457","47.0439849","7.7749435"
"3457","47.04353","7.79739"
"3462","47.0614634","7.758878"
"3463","47.0814797","7.7524733"
"3463","47.08216","7.75584"
"3464","47.09343","7.7473"
"3465","47.0813037","7.7910304"
"3472","47.1054398","7.6442891"
"3472","47.0988154","7.6770722"
"3473","47.1240604","7.6439405"
"3474","47.108084","7.7166658"
"3474","47.11932","7.70341"
"3475","47.1532586","7.6965374"
"3475","47.14198","7.69734"
"3476","47.12481","7.71983"
"3476","47.1349474","7.722492"
"3476","47.1349474","7.722492"
"3503","46.8901783","7.5914805"
"3503","46.9000127","7.5946965"
"3504","46.8773026","7.6384848"
"3504","46.8799521","7.6580949"
"3506","46.9067025","7.638022"
"3506","46.9096399","7.6475251"
"3507","46.9285176","7.6284495"
"3508","46.9339754","7.6562438"
"3508","46.9341","7.65135"
"3510","46.8679525","7.6273384"
"3510","46.8574434","7.6054411"
"3510","46.8794597","7.6208263"
"3510","46.8792056","7.6047213"
"3512","46.946666","7.6124711"
"3512","46.9434541","7.5999536"
"3513","46.9670482","7.624967"
"3531","46.922051","7.6884243"
"3532","46.8955","7.6473238"
"3532","46.9018575","7.6614969"
"3533","46.8930355","7.6949307"
"3533","46.90201","7.69238"
"3533","46.9020328","7.6818565"
"3534","46.9093348","7.7321924"
"3534","46.905321","7.720508"
"3535","46.9237331","7.7399289"
"3536","46.9061829","7.7785823"
"3537","46.8603217","7.8073467"
"3538","46.8598762","7.7423238"
"3543","46.9481416","7.7477857"
"3543","46.9481272","7.7123324"
"3543","46.9420024","7.710762"
"3550","46.9349318","7.7864583"
"3550","46.9506804","7.7557481"
"3551","46.958487","7.788132"
"3552","46.9329751","7.8111086"
"3553","46.9545822","7.8070764"
"3555","46.9231499","7.8444901"
"3556","46.93262","7.86244"
"3556","46.9720887","7.8855689"
"3557","46.9836486","7.9303457"
"3600","46.7535189","7.622438"
"3602","46.7606427","7.6153336"
"3603","46.7611246","7.5995587"
"3604","46.7607209","7.6283582"
"3607","46.8194812","7.7600351"
"3608","46.7407213","7.5955705"
"3609","46.8194812","7.7600351"
"3612","46.7717785","7.6311974"
"3612","46.7878931","7.619798"
"3612","46.778395","7.635474"
"3612","46.78516","7.649882"
"3613","46.7734044","7.6160391"
"3614","46.7952497","7.6894517"
"3615","46.8285368","7.6954614"
"3615","46.82854","7.69589"
"3616","46.7934975","7.724861"
"3616","46.79472","7.71644"
"3617","46.7971023","7.6695808"
"3618","46.8212229","7.7628516"
"3618","46.8178852","7.75549"
